"id","MS2 name","MS2 score","MS1 name","MS1 ppm","type","mzmed","rtmed","QC01_pos.QC01","QC010_pos.QC010","QC02_pos.QC02","QC03_pos.QC03","QC04_pos.QC04","QC05_pos.QC05","QC06_pos.QC06","QC07_pos.QC07","QC08_pos.QC08","QC09_pos.QC09","A01_pos.A01","A02_pos.A02","A03_pos.A03","A04_pos.A04","A05_pos.A05","A06_pos.A06","A07_pos.A07","A08_pos.A08","A09_pos.A09","A10_pos.A10","A13_pos.A13","A14_pos.A14","A15_pos.A15","A16_pos.A16","A17_pos.A17","A18_pos.A18","B01_pos.B01","B02_pos.B02","B03_pos.B03","B04_pos.B04","B05_pos.B05","B06_pos.B06","B07_pos.B07","B08_pos.B08","B09_pos.B09","B10_pos.B10","B13_pos.B13","B14_pos.B14","B15_pos.B15","B16_pos.B16","B17_pos.B17","B18_pos.B18","C01_pos.C01","C02_pos.C02","C03_pos.C03","C04_pos.C04","C05_pos.C05","C06_pos.C06","C07_pos.C07","C08_pos.C08","C09_pos.C09","C10_pos.C10","C11_pos.C11","C12_pos.C12","C13_pos.C13","C14_pos.C14","C15_pos.C15","C16_pos.C16","C17_pos.C17","C18_pos.C18","D01_pos.D01","D02_pos.D02","D03_pos.D03","D04_pos.D04","D05_pos.D05","D06_pos.D06","D07_pos.D07","D08_pos.D08","D09_pos.D09","D10_pos.D10","D11_pos.D11","D12_pos.D12","D13_pos.D13","D14_pos.D14","D15_pos.D15","D16_pos.D16","D17_pos.D17","D18_pos.D18"
9809,NA,NA,"N-(1-Deoxy-1-fructosyl)histidine;","19.0730902956177;","MS1 mz matched",318.3012518,53.954,711844.8311,623424.8858,631037.8138,636583.7577,643754.7643,637516.748,655424.589,610968.9047,701813.9066,637004.8298,1391358.651,1371900.488,2074330.542,1919772.355,1705349.079,1599525.099,2136694.121,1325223.379,1016475.815,1435691.293,1615488.8,1040407.454,2013116.484,1608776.028,2235737.327,1503053.43,1858024.498,1582013.635,1660568.855,1456297.281,1920257.548,1348170.451,1706855.64,1552303.889,1545251.609,1289843.346,1074283.534,956751.915,1189901.257,1507892.49,904650.4674,1540854.03,1256152.408,944562.8391,1149549.88,1323099.784,1026510.381,1869096.7,859799.3306,1035595.989,1257575.684,1865242.101,1312339.324,1477237.926,1818126.802,1084067.65,1190068.42,1076546.537,1586174.992,1459678.881,851755.7495,842320.391,1198903.078,1632314.677,1302232.108,1555502.664,1305758.857,700160.6059,690225.366,713504.1906,796412.9089,942228.4627,962413.8553,710528.1654,1052887.888,1619158.514,1177406.804,732577.7145
9810,NA,NA,"Lettowianthine;Norsanguinarine;Phytosphingosine;4-D-Hydroxysphinganine","-11.7546799523347;-11.7546799523347;-5.76659428361244","MS1 mz matched",318.2911703,70.9925,214658.1048,192309.7892,215904.5039,164090.5429,162838.7659,86927.33402,193086.3191,184753.7164,184174.9985,174449.6936,557537.7327,569408.3829,594829.1287,700731.083,468905.6283,482398.5927,857051.5283,543559.3752,442978.6316,626260.4814,782144.4191,428146.8822,839488.4232,616996.5259,1051750.8,882146.5132,750190.0063,588163.3838,662107.1589,690331.1652,964008.752,557296.3296,592848.6409,636508.613,638756.0187,499823.5102,408091.6348,467984.5572,446054.5704,513166.2794,422572.2567,484569.7246,421877.6212,389453.381,34533.33333,484930.8,537433.6973,712712.5357,413770.6244,445638.9564,446111.399,920732.225,628782.8882,527531.7108,693151.2638,434651.6298,637825.9185,527800.615,562534.4506,762587.0981,275086.4975,402832.2653,469914.5292,590474.2179,468596.1771,594347.9881,450723.1873,328375.6341,332997.1551,337784.624,284668.4857,429228.8062,274992.4721,211792.137,607378.1047,521803.0387,419427.9816,317908.155
9828,"Chlorogenic acid",0.9961,NA,NA,"MS2 reverse",319.0736192,38.877,11074.0371,9928.444889,10845.25029,10769.62163,12272.18475,12873.34615,11757.14286,12588.77042,13844.90432,11204.64,3891.1185,4387.001182,1478.092,12239.65839,16481.69274,8542.638536,13372.49909,9450.412657,6523.984762,10623.12628,8049.698833,11042.99323,9702.305486,23176.07177,13634.79345,11308.57274,14405.38519,21633.439,17937.5034,18506.25444,19877.644,8341.597067,17856.23608,9302.875462,15435.45467,12792.94832,19752.71145,15697.82321,15650.46016,33273.0645,13821.53147,12110.61833,13633.73711,19120.66505,27134.38594,32224.9955,23831.43576,16165.78595,24293.79139,23257.81389,24914.016,15683.045,19319.87588,18663.64336,28367.514,23464.99833,18012.1565,19403.28717,16145.7385,13089.42222,11824.74129,6251.555261,10051.60335,16302.09379,8802.284246,10558.77504,12425.31519,9700.409856,10468.5061,9416.885942,8570.73034,6760.399872,10539.37413,3500.297667,23188.19448,16570.388,12688.39669,9704.462668
9892,"2-Thiocytidine",0.9989,NA,NA,"MS2 reverse",320.098904,442.283,34678.64743,36221.32405,27217.78771,36553.57579,35687.99457,23194.55833,28639.51651,29453.15348,31479.54814,30464.616,25998.30962,29156.50771,20877.74591,30959.27102,20940.60157,41360.16743,27271.692,21619.51816,23687.77733,25632.05628,21339.59667,24298.38195,17965.16871,37420.36302,18892.54041,28212.69681,34355.67388,34806.97819,21116.17861,33809.8712,29999.18763,23281.8161,19757.7774,26870.89353,30231.53868,21005.4159,33310.26488,22617.5829,17821.25091,31027.24135,25297.94094,44169.04547,45804.32871,31228.61895,17563.90938,52280.741,32939.52031,24870.8429,24483.07891,29675.11425,20375.49171,22297.77181,27428.43533,33615.95486,42776.16468,33669.82106,20411.45835,30577.04729,43633.59205,35330.0411,46604.02108,23828.78287,21146.7787,28341.78488,25891.079,30956.43215,28474.99245,17182.5205,23060.49243,21213.61373,31429.33888,16532.00057,33690.05775,28753.65995,22261.25629,20289.40257,32761.98036,28103.8815
9901,"Norfloxacin",0.9875,NA,NA,"MS2 reverse",320.1357864,393.3275,72068.41479,80461.1713,67474.49073,73229.3631,72741.31204,78523.44036,85435.1696,73169.80484,80602.70143,79124.4265,66560.62361,76158.45625,62678.891,71819.8355,75009.44244,70968.64833,69506.24526,91447.66056,46676.69186,50701.495,57654.8338,42405.0846,16289.023,13451.20769,39712.61644,41980.44387,61556.19756,84208.92612,59827.08624,88470.80058,56663.546,71411.84348,60134.69928,86275.58292,56156.20376,35317.56579,69392.26,34793.37597,48349.01354,72996.02576,9157.354,60914.875,78086.30653,13234.56,225483.3071,83040.9684,67680.3564,65730.66833,68798.15144,72807.88924,55383.80618,30536.46881,99937.92772,23712.77726,62801.50503,16972.01786,49051.7182,64126.86679,63221.78556,66182.82842,85368.23706,62922.54971,18321.32121,55306.49724,74187.71635,72735.8996,66095.25159,90153.63126,68652.47574,28186.0619,70515.24,43620.17832,17020.38488,50812.91383,68898.6171,59648.85,54581.16125,41524.45769
9906,NA,NA,NA,NA,"Unmapped",320.1592559,222.263,98379.07154,92345.57849,99595.65117,96725.4855,102984.3176,95118.21975,96720.37,101475.4165,94140.51671,87594.53226,36589.68459,90485.81543,61395.79385,27145.71566,8986.103077,43017.32187,37805.67882,58645.35922,16332.05112,22297.83824,32722.103,72393.31943,36586.62524,44326.18048,46642.40193,65754.40836,47799.51866,196432.8562,53415.31246,47280.7504,59805.70329,89749.65319,30684.46056,48822.46975,23122.59,10785.46646,28670.0722,43136.24474,12301.16638,27689.90604,30433.4128,41001.46288,127459.723,444905.0486,139580.2101,74164.47111,158291.4914,43055.15356,717744.4209,41894.88598,54922.83077,56494.30938,112935.1871,19602.80667,39916.12882,88672.731,54739.44564,37207.44674,228590.7817,120199.9801,74862.563,68237.83246,238696.1549,19519.17818,76184.7768,96799.66377,109688.8,91505.39876,71503.61279,29151.10255,29515.3351,45462.05875,72150.52294,99955.764,69830.82956,45215.67754,110316.2979,109818.7644
9907,"Pentoxifylline",0.9101,NA,NA,"MS2 reverse",320.1721086,389.709,60571.5737,64101.10771,62988.02275,67799.51424,72056.15578,47392.76353,67020.7416,54278.80972,56798.7,55068.38711,60515.34254,59588.87,53446.22392,64719.01673,39314.19683,71347.7053,61478.001,59864.50668,45489.74511,74310.41689,53182.5066,43507.46005,59640.16205,60040.62403,38765.93995,59954.00954,68841.21109,68368.39152,52353.62979,66901.5365,56137.12493,56834.55556,53652.60262,61977.85444,45327.22116,61231.81384,56269.15,49960.39515,33665.695,49625.16641,53731.64817,83611.11617,66785.85588,50859.31865,47381.84618,63306.44263,44747.57479,40906.44848,48874.57906,47798.27381,45802.93718,54278.3785,71522.32792,62849.99885,52514.24751,52660.72548,48579.53521,44386.49289,55867.23888,67582.41446,78525.32365,51305.05284,80564.98568,57354.61874,58145.13827,45125.96118,63964.68504,49011.56459,54642.40014,82825.09839,63210.63844,64964.74099,71871.34711,48609.43272,55426.48909,54646.335,75759.6632,60044.93887
9914,NA,NA,"N-Gluconyl ethanolamine phosphate;","-21.0129604044512;","MS1 mz matched",320.1962926,298.0275,85171.71511,89177.562,81141.0605,87573.6435,95489.58235,90000.13794,87840.64211,84329.76175,84508.10344,89070.90608,106001.4022,75113.86354,90069.813,83626.06638,86168.19205,83987.44503,86127.83642,111013.2241,26917.05112,64104.0962,55867.30409,43075.46259,62150.73755,53825.01267,58952.01737,72384.15114,146183.8247,75133.01869,69010.46176,105117.2348,78074.26516,103485.9309,68879.65457,114487.162,61774.93093,63534.86776,62762.45596,54584.12522,60216.304,57260.13983,73561.3992,72676.19081,135322.2288,84748.55132,89879.06283,90584.18333,79305.70674,86796.9252,78693.91,86170.30112,49407.24869,1757.6,108812.2678,64712.73914,58062.0525,61606.48017,69852.21429,52979.994,83282.7325,109658.9091,161080.4612,61977.71721,79487.82448,82604.89776,87163.05316,109696.9925,87221.25606,99274.8736,91908.09541,89487.03829,69259.13636,38416.86875,65031.66809,48420.60814,4803.854417,59657.13342,72430.81924,58764.29259
9929,NA,NA,"5-O-beta-D-Xylopyranosyl-L-arabinose;Arabinopyranobiose;5-O-a-L-Arabinofuranosyl-L-arabinose;Arabinofuranobiose;2-O-b-D-Xylopyranosyl-L-arabinose;3-O-alpha-L-Arabinopyranosyl-L-arabinose;Xylobiose;Xylobiose;beta-L-Arabinofuranosyl-(1->2)-beta-L-arabinofuranose;alpha-1,5-L-Arabinobiose","-7.38119921737925;-7.38119921737925;-7.38119921737925;-7.38119921737925;-7.38119921737925;-7.38119921737925;-7.38119921737925;-7.4442980398612;-7.4442980398612;-7.4442980398612","MS1 mz matched",321.0604124,145.734,668122.4404,409060.2608,431638.9316,357391.8605,483930.3789,464007.447,394503.2321,498937.7295,506269.4724,472827.6162,325296.678,474127.8819,406466.6254,382952.9647,370112.7746,491089.7267,449260.8156,363353.2096,229057.2257,358678.7198,378605.9063,389707.6129,325016.6186,301693.1736,335238.409,447093.4744,616899.6569,653168.6173,453156.8747,476961.7352,537739.2884,656256.7136,532948.0536,525168.0578,573988.9683,402052.3923,503236.9951,430158.3884,330502.6637,468133.2645,509207.9311,558050.0216,710065.2715,527886.8383,602230.5064,598185.1645,759442.5127,641081.1905,732737.9033,466353.3498,487507.2489,614534.9431,685107.6094,424223.0172,540490.7837,447475.6645,422257.1912,608829.3475,508722.9042,780803.8726,503441.6329,440881.6949,13251.13385,343560.2238,321791.0151,362170.2499,467949.8885,294269.2014,544282.2324,415453.5312,469763.6927,292437.8842,506810.5933,334299.2022,326092.89,370317.094,371231.8997,398924.7484
9935,"His-Val",0.9921,NA,NA,"MS2 reverse",321.0945182,458.15,6820.01437,4502.172208,4805.60563,5981.031062,6011.878128,3621.015,4238.689,5128.8925,4358.428125,4493.388,3540.972256,2944.376211,4383.145594,4019.518737,4414.78815,4294.976667,5128.540645,4303.971474,652.344,4582.391609,4449.980533,3608.87455,519.5736,6626.321189,3065.859,4549.518381,3683.163389,5817.357368,3485.765432,4676.387697,4111.196947,4014.069505,2960.505003,3797.619412,3599.868941,3104.188115,4015.977789,3849.327332,2716.316174,5057.45334,4568.93045,5124.262,7542.363,5416.245522,3436.302,8193.746134,4508.529,3546.942627,4836.984503,3724.4045,2134.725688,3118.988263,6779.514391,7034.726647,6110.314768,4877.842907,2714.498577,6249.398824,8429.656905,4171.972875,4744.693158,3727.041278,4070.935442,3358.491,4665.182465,3950.246368,4094.40728,3511.161884,3097.848714,4410.369466,2543.76175,2384.311269,6438.592207,4934.961536,4334.204296,3485.155556,4155.2808,6965.5118
9937,"L-Saccharopine",0.9797,NA,NA,"MS2 reverse",321.1017007,188.524,36299.9254,26281.07633,37377.69272,19406.04698,26303.66245,34769.3664,19778.17696,24828.02322,36951.83285,29520.68959,23939.52506,26775,26922.18078,14411.50615,24493.89971,33362.59333,25350.59275,1890.945,22545.93767,32874.4105,2600.864375,33633.32456,25240.37012,21583.05133,34786.95,35516.66718,39018.45723,41868.75095,34066.85991,13984.62802,27088.30905,26466.10103,28424.80011,23059.93243,33299.59412,40430.76645,34215.20906,30051.29786,36663.36611,34547.04067,40775.54036,9925.532727,43695.40142,42063.90758,45999.05865,27074.23029,40904.978,35756.31174,29532.94893,37937.09547,50788.6975,57480.8535,38302.94593,32585.93338,50923.37847,5494.379292,56845.85312,72445.09276,3276.028333,23240.07273,20720.26267,29093.86735,17356.27211,14332.32987,22681.2413,23875.41045,30096.99622,22587.92898,26643.41195,40407.26907,20432.75,19202.71177,9798.46,23967.61397,18208.07778,37365.667,28164.39835,29834.12066
9969,"Photinus luciferin",0.9571,NA,NA,"MS2 reverse",322.027009,267.537,1276.380615,1242.12,740.7138824,897,1096.262,941.544,884.761734,1705.632,972.18,1312.768,1055.71,1349.771469,264.8914063,422.7441162,703.56,438.9935913,836.7085876,835.66,807.744,1060.128,1293.226,1077.05,777.3658066,592.0573425,1189.72,1014.575571,1333.963333,634.9785156,602.6914673,1153.401123,568.658,575.232,999.6193054,757.3916,656.3704834,863.5795837,1220.34,1331.408496,552.4408722,468.264,1310.032,876.36,834.3546295,879.0887451,585.4275,253.6061035,713.085,304.648,516.6495972,727.3869019,543.0284119,569.184,1263.62,518.84,1007.774396,999.1583333,794.1106567,727.452,684.648,600.0423889,1251.857143,712.8465958,913.7390625,400.51,1040.037231,531.664,1088.188,614.6214981,1061.96,1980.378464,1787.02,520.4346,1179.75,856.6695557,881.2659531,675.9596191,2022.151667,1312.117287
9979,"Ile-Asn",0.9068,NA,NA,"MS2 forward",322.0567765,248.4985,8707.919779,7297.422143,8182.780461,7276.437036,6514.191154,11743.65538,7316.009643,7888.581818,11580.31,6426.484615,1283.6624,11810.896,12248.944,6508.359333,7860.229143,8426.023571,3947.265385,5599.941425,1195.391143,13206.29357,6229.929319,8484.287143,5741.373331,5518.067233,15906.58667,14043.63529,5248.5228,14345.60679,14678.64147,9093.096102,13690.28571,6587.341148,9087.21412,7209.936373,13674.0018,5116.117597,9732.884286,5908.984865,10527.32625,5257.373143,1361.7639,19990.60014,8290.828203,7520.214553,14689.0538,6234.950343,12658.84714,9978.40985,7059.82166,16134.112,15460.12747,14085.4,6532.31079,5326.857323,5206.597137,5136.867107,4080.343469,4979.879778,2854.908571,15988.585,4619.255789,10814.69235,7134.829487,7156.400604,8568.868878,8856.804,7565.054643,5998.066095,12809.72355,9217.831401,11144.44571,4631.780851,1643.51,5061.046903,7372.555714,2963.9855,8182.461857,11697.41656
9982,NA,NA,"Deoxy-5-methylcytidylate;5-Methyldeoxycytidine 5'-phosphate","22.4307524216769","MS1 mz matched",322.0798019,458,2233205.281,1625495.581,1406770.375,1720887.722,1657255.668,1459681.625,1534077.591,1785487.76,1631864.623,1789923.478,860614.4263,1040652.188,968231.3043,1338275.147,1581992.616,1590603.532,1554046.606,1184583.155,903374.4438,1373147.435,1189412.764,986940.1863,835012.8215,1882994.989,1124958.617,1150195.057,1226854.742,2136475.076,691479.9326,1438947.923,1273368.782,1086869.112,513842.468,992926.8534,1168335.383,845813.1442,1433039.837,1058189.325,592848.577,1633654.102,1496186.085,1648523.51,2269735.405,1815623.148,1047885.885,2576287.229,1685680.601,821096.8939,1328259.491,1370730.733,789684.4062,925219.1962,1984551.049,2058506.584,1872975.859,1368167.468,624853.5954,1692003.032,2556280.843,1581823.637,1536458.879,1201394.665,1033222.511,1196346.444,1410351.806,1345511.583,1111323.467,854449.1071,1052522.233,1387880.096,728839.9472,549625.8106,1857543.261,1406239.392,1437618.806,1230747.659,1458763.575,1151099.55
9988,"His-Cys",0.9009,NA,NA,"MS2 reverse",322.0874784,309.352,19613.85224,16795.01915,3451.919087,17214.17938,19483.44886,21856.24155,17688.05587,17642.26531,18934.55433,16292.112,11704.64821,15396.17536,13377.17,14655.72265,14294.27659,11573.35294,17059.48333,13052.97183,13773.81132,10926.36809,32112.20807,14459.47149,12957.14957,15964.82038,12673.22942,10788.39004,19604.36171,19185.166,15511.25417,23112.83542,19979.99432,16036.65095,577.1966667,21186.62411,17707.2,13517.02043,15441.84889,20035.33631,13825.326,27931.85768,25307.27606,24229.0575,20427.92408,21999.17849,18168.69547,3087.9765,24838.94958,14673.85267,22973.7481,25393.84032,15619.82824,20142.86541,17655.40315,23792.69721,29504.999,20151.12411,19624.70738,19451.16174,17543.03631,18513.74156,10870.12313,15264.13094,10001.41471,14433.88827,14921.23386,8528.164,14894.979,11191.94609,13216.14236,12935.4884,12205.32625,10196.11029,9913.1564,15347.21303,9745.579538,20913.71948,13758.84923,8679.06842
9992,"Acetomenaphthone",0.9855,NA,NA,"MS2 reverse",322.1091307,38.074,75815.40131,61566.52066,69252.58214,71821.91908,72868.2946,65370.98425,62132.6086,60076.78611,65679.71575,66306.21124,62746.59984,84136.28771,24933.60771,21883.68921,27973.09609,102804.2925,56266.0224,56351.25127,1329.742222,15627.23519,54252.61127,11672.64692,45464.56936,54815.45304,78075.31282,9854.116667,277814.2434,205473.4598,26099.95725,40529.65253,62562.0975,200415.6805,81832.33768,88638.39197,133361.0696,29356.98204,105735.5931,24312.81854,76781.2553,102365.6431,92075.11437,27756.56936,274913.634,38299.41818,14830.936,62182.30341,160302.707,310350.3478,40683.06011,127238.3805,162897.705,89503.08461,126214.1327,111488.5195,92325.40391,30568.39267,64309.90801,78013.82167,175025.699,28812.12406,147466.7969,74107.41217,43580.46949,12688.39578,33347.64841,122846.5506,42478.71353,52335.5725,76340.928,24384.26478,68786.434,80059.02033,39997.7823,30219.07819,74292.66512,42171.48395,67219.82987,19924.06728
9994,"Spaglumic Acid",0.6854,NA,NA,"MS2 reverse",322.1314526,337.277,5732.48,6834.257845,4726.172481,5965.308528,5957.663621,3702.7845,4924.694526,6105.914286,6656.42613,4868.782889,7241.682353,4107.328773,4422.509602,7419.375203,2401.176523,9167.111515,10019.94506,6047.128863,4802.016944,5846.381189,3884.673692,4829.075667,5576.836928,7802.947904,5245.373714,4104.854357,9362.336393,4334.195571,3496.224,9570.623925,4213.321093,3959.676969,8169.868313,6367.308127,5830.439248,5259.87,5973.799377,6123.955679,6432.820824,8580.288677,7763.000583,6930.880286,7202.88625,2818.4,3165.022827,9214.983077,4557.519869,6373.1096,3341.110953,5986.719163,5673.12635,4454.104615,2385.231201,10824.51152,4942.528536,8514.547683,4310.335318,8077.100849,5191.144318,5762.900919,8925.287778,5389.56662,792.4714684,9608.8194,3396.153809,5599.894804,4930.152733,2831.865601,4782.370915,5019.927075,5378.787022,3300.57,4544.373357,6143.464459,5405.915771,7681.937613,7011.510784,3486.225417
10001,"Arg-Ser",0.931,NA,NA,"MS2 reverse",322.1758457,376.21,12748.704,17913.3384,11353.35613,18658.73639,12675.279,16400.399,14047.03486,12519.843,12606.87836,11119.092,13495.97456,14606.70772,12950.60776,12246.85694,14444.74228,13409.40759,18659.26492,13902.45571,12326.42522,20055.55516,11908.4386,17533.12753,12249.59444,12510.622,9644.803765,15137.97909,11701.25411,11796.04463,14933.44894,19593.4767,12406.999,12993.26813,11619.04886,16278.877,16157.427,13048.8837,15881.45063,17127.61075,15043.56183,15356.61915,13641.72446,14608.03937,12435.68404,11547.95167,14129.91299,6178.0335,11943.03958,1473.103333,13093.21631,13705.88201,11904.67131,11036.93429,13027.48269,12383.29168,13183.1748,11257.06453,13204.02791,11031.15012,10020.09912,14416.24764,25261.2369,13308.68063,10399.09544,18118.91118,10816.5882,16100.65368,20842.61169,14190.35842,12795.567,14641.1625,11056.52759,14923.18713,15605.04917,11672.54596,15805.36708,15641.32055,15207.25862,13743.22786
10017,NA,NA,"1-Chloro-2,2-bis(4'-chlorophenyl)ethane;DDMS;1-Chloro-4-(2,2-dichloro-1-phenylethyl)benzene;1,1-Dichloro-2-(p-chlorophenyl)-2-phenylethane","-2.11273110624388;-2.11273110624388","MS1 mz matched",322.9659648,346.908,13357.07653,7817.681818,8425.527333,8735.12,9384.202091,9873.861423,8110.779104,9123.590847,10619.28,7835.685445,7130.76,9546.188667,6397.44,9558.911818,6866.136667,10585.66248,6123.285556,6312.122909,5682.1095,8087.136637,5611.075556,6622.183333,4990.0075,7331.94,8277.888387,7016.018889,13994.98754,11287.73744,7843.142,8606.662833,9063.48625,7783.280273,5459.785714,7110.802222,9471.997335,4834.963636,10916.1675,7010.508182,4412.884,8373.852563,8516.028889,13899.022,11759.9265,7657.588556,7033.711111,9848.031818,11219.92764,6804.228444,5650.816,7873.242545,9379.58,7536.1905,10023.50778,7429.778182,5623.858333,8672.58374,6119.865,9492.2775,21349.98,11004.85282,11253.99,9661.708035,6771.1662,7784.401754,5929.6,6943.476,7757.96,6905.4848,8554.4,6515.845581,11230.0316,4877.257,11259.95894,6857.556364,6783,6629.172384,10959.7616,8582.873
10043,NA,NA,"Myrigalone E;Verimol C;Myrigalon B;1,3-Diacetoxy-4,6,12-tetradecatriene-8,10-diyne;Myrigalone A;Toxyl angelate;alpha,alpha'-Diethyl-3,4,3',4'-stilbenetetraol;3,4,3',4'-Tetrahydroxy-alpha,alpha'-diethylstilbene;(+)-3'-Hydroxylarreatricin","-7.19373502495008;-7.19373502495008;-7.19373502495008;-7.19373502495008;-7.19373502495008;-7.33000551069596;-7.33000551069596;-7.33000551069596","MS1 mz matched",323.1226187,357.9935,176639.988,154039.1256,181301.3807,163532.2661,189503.5486,145707.6167,148150.5776,165349.4535,182787.0451,155482.2505,146361.4171,147148.816,91806.66667,186612.2858,199129.1844,165561.5419,96811.90878,166100.1714,92856.79227,120148.5619,124176.028,120337.3189,99143.06539,123200.968,121749.5259,138173.5764,184414.5721,119403.4969,85350.06472,243923.1232,139526.8832,1436.138,114450.7354,165464.3919,152136.5526,134425.8664,126275.8072,203566.6549,138445.9789,140296.5731,167602.8986,200158.2067,152259.0892,101578.6395,91511.76424,159240.2094,163482.5889,155393.0128,129473.9462,110968.0659,131247.5391,144007.0646,196511.0439,195401.9491,107728.4351,221452.0389,118848.1073,120521.4233,138885.0123,180499.8779,243298.2008,121896.9284,84688.03,122599.4206,169701.5304,156914.2089,126379.4114,118505.9242,213647.0587,206337.8277,166311.607,76470.49588,140721.899,120697.5035,232182.42,102957.9471,161128.6728,151018.6861
